head_to_head_key,game_id,season_id,player_1_id,player_2_id,venue,shifts_together,toi_together,goals_for,goals_against,plus_minus,corsi_for,corsi_against,cf_pct,_export_timestamp,home_team_id,away_team_id,venue_id
H2H_18981_42_75,18981,N20252026F,42,75,away,2,79.99000000000001,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_42_87,18981,N20252026F,42,87,away,1,34.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18987_4_13,18987,N20252026F,4,13,home,12,283.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_4_25,18987,N20252026F,4,25,home,46,1722.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_4_30,18987,N20252026F,4,30,home,58,1848.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_4_68,18987,N20252026F,4,68,home,14,343.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_4_77,18987,N20252026F,4,77,home,20,483.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_13_25,18987,N20252026F,13,25,home,11,271.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_13_30,18987,N20252026F,13,30,home,39,1104.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_13_68,18987,N20252026F,13,68,home,34,1058.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_13_77,18987,N20252026F,13,77,home,33,1055.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_25_30,18987,N20252026F,25,30,home,47,1726.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_25_68,18987,N20252026F,25,68,home,12,322.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_25_77,18987,N20252026F,25,77,home,16,440.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_30_68,18987,N20252026F,30,68,home,44,1213.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_30_77,18987,N20252026F,30,77,home,48,1399.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_68_77,18987,N20252026F,68,77,home,38,1164.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_13_44,18987,N20252026F,13,44,home,27,821.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_25_44,18987,N20252026F,25,44,home,1,4.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_30_44,18987,N20252026F,30,44,home,49,1383.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_44_68,18987,N20252026F,44,68,home,31,872.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_44_77,18987,N20252026F,44,77,home,31,978.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_3_13,18987,N20252026F,3,13,home,5,38.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_3_18,18987,N20252026F,3,18,home,17,315.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_3_30,18987,N20252026F,3,30,home,29,976.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_3_44,18987,N20252026F,3,44,home,13,287.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_3_68,18987,N20252026F,3,68,home,5,43.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_13_18,18987,N20252026F,13,18,home,28,833.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_18_30,18987,N20252026F,18,30,home,52,1421.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_18_44,18987,N20252026F,18,44,home,45,1386.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_18_68,18987,N20252026F,18,68,home,31,887.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_3_56,18987,N20252026F,3,56,home,23,966.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_18_56,18987,N20252026F,18,56,home,16,380.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_30_56,18987,N20252026F,30,56,home,31,1143.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_44_56,18987,N20252026F,44,56,home,12,354.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_56_68,18987,N20252026F,56,68,home,1,9.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_3_12,18987,N20252026F,3,12,home,23,964.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_12_18,18987,N20252026F,12,18,home,13,329.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_12_30,18987,N20252026F,12,30,home,30,1132.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_12_44,18987,N20252026F,12,44,home,10,307.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_12_56,18987,N20252026F,12,56,home,25,1100.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_12_91,18987,N20252026F,12,91,home,3,104.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_18_91,18987,N20252026F,18,91,home,6,210.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_30_91,18987,N20252026F,30,91,home,22,682.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_44_91,18987,N20252026F,44,91,home,6,198.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_56_91,18987,N20252026F,56,91,home,4,108.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_18_89,18987,N20252026F,18,89,home,8,244.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_30_89,18987,N20252026F,30,89,home,32,900.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_44_89,18987,N20252026F,44,89,home,9,247.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_56_89,18987,N20252026F,56,89,home,3,57.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_89_91,18987,N20252026F,89,91,home,20,625.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_4_56,18987,N20252026F,4,56,home,20,837.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_4_89,18987,N20252026F,4,89,home,26,692.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_4_91,18987,N20252026F,4,91,home,17,495.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_25_56,18987,N20252026F,25,56,home,16,811.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_25_89,18987,N20252026F,25,89,home,21,617.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_25_91,18987,N20252026F,25,91,home,15,461.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_4_80,18987,N20252026F,4,80,home,23,668.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_25_80,18987,N20252026F,25,80,home,16,580.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_30_80,18987,N20252026F,30,80,home,30,887.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_77_80,18987,N20252026F,77,80,home,11,250.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_77_89,18987,N20252026F,77,89,home,6,137.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_80_89,18987,N20252026F,80,89,home,23,758.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_68_80,18987,N20252026F,68,80,home,7,129.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_18_77,18987,N20252026F,18,77,home,31,993.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_13_56,18987,N20252026F,13,56,home,3,25.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_56_77,18987,N20252026F,56,77,home,5,146.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_3_4,18987,N20252026F,3,4,home,17,737.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_4_12,18987,N20252026F,4,12,home,21,873.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_4_18,18987,N20252026F,4,18,home,8,84.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_3_80,18987,N20252026F,3,80,home,1,13.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_3_89,18987,N20252026F,3,89,home,3,24.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_18_80,18987,N20252026F,18,80,home,10,265.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_80_91,18987,N20252026F,80,91,home,15,510.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_13_89,18987,N20252026F,13,89,home,2,21.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_13_91,18987,N20252026F,13,91,home,1,11.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_12_68,18987,N20252026F,12,68,home,2,16.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_3_25,18987,N20252026F,3,25,home,13,709.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_12_25,18987,N20252026F,12,25,home,18,851.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_68_91,18987,N20252026F,68,91,home,1,6.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_4_90,18987,N20252026F,4,90,home,4,133.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_12_90,18987,N20252026F,12,90,home,1,19.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_25_90,18987,N20252026F,25,90,home,3,116.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_30_90,18987,N20252026F,30,90,home,4,133.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_56_90,18987,N20252026F,56,90,home,1,19.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_80_90,18987,N20252026F,80,90,home,3,114.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_89_90,18987,N20252026F,89,90,home,3,114.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_4_44,18987,N20252026F,4,44,home,4,42.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_44_80,18987,N20252026F,44,80,home,11,261.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_44_90,18987,N20252026F,44,90,home,1,17.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_12_89,18987,N20252026F,12,89,home,4,64.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_12_77,18987,N20252026F,12,77,home,5,141.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_3_77,18987,N20252026F,3,77,home,1,48.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN01
H2H_18987_9_14,18987,N20252026F,9,14,away,21,732.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_9_39,18987,N20252026F,9,39,away,43,1505.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_9_70,18987,N20252026F,9,70,away,24,929.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_9_75,18987,N20252026F,9,75,away,10,487.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_9_91,18987,N20252026F,9,91,away,14,411.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_14_39,18987,N20252026F,14,39,away,35,1201.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_14_70,18987,N20252026F,14,70,away,15,584.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_14_75,18987,N20252026F,14,75,away,8,292.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_14_91,18987,N20252026F,14,91,away,19,721.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_39_70,18987,N20252026F,39,70,away,49,1690.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_39_75,18987,N20252026F,39,75,away,27,959.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_39_91,18987,N20252026F,39,91,away,58,1685.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_70_75,18987,N20252026F,70,75,away,17,772.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_70_91,18987,N20252026F,70,91,away,24,828.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_75_91,18987,N20252026F,75,91,away,20,580.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_22_39,18987,N20252026F,22,39,away,56,1757.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_22_42,18987,N20252026F,22,42,away,30,892.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_22_55,18987,N20252026F,22,55,away,19,456.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_22_75,18987,N20252026F,22,75,away,11,429.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_22_91,18987,N20252026F,22,91,away,16,294.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_39_42,18987,N20252026F,39,42,away,55,1549.97,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_39_55,18987,N20252026F,39,55,away,39,1126.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_42_55,18987,N20252026F,42,55,away,24,611.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_42_75,18987,N20252026F,42,75,away,10,187.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_42_91,18987,N20252026F,42,91,away,34,857.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_55_75,18987,N20252026F,55,75,away,13,357.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_55_91,18987,N20252026F,55,91,away,30,874.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_22_24,18987,N20252026F,22,24,away,28,893.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_24_39,18987,N20252026F,24,39,away,46,1353.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_24_42,18987,N20252026F,24,42,away,23,683.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_24_55,18987,N20252026F,24,55,away,9,189.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_24_91,18987,N20252026F,24,91,away,17,430.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_22_84,18987,N20252026F,22,84,away,17,459.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_24_84,18987,N20252026F,24,84,away,28,800.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_39_84,18987,N20252026F,39,84,away,52,1569.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_42_84,18987,N20252026F,42,84,away,27,771.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_55_84,18987,N20252026F,55,84,away,20,699.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_22_61,18987,N20252026F,22,61,away,31,910.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_24_61,18987,N20252026F,24,61,away,21,667.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_39_61,18987,N20252026F,39,61,away,48,1356.97,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_42_61,18987,N20252026F,42,61,away,28,813.97,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_61_84,18987,N20252026F,61,84,away,21,506.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_14_22,18987,N20252026F,14,22,away,19,505.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_14_42,18987,N20252026F,14,42,away,20,617.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_14_61,18987,N20252026F,14,61,away,15,430.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_14_84,18987,N20252026F,14,84,away,11,444.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_22_70,18987,N20252026F,22,70,away,26,865.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_61_70,18987,N20252026F,61,70,away,20,543.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_70_84,18987,N20252026F,70,84,away,25,798.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_9_61,18987,N20252026F,9,61,away,19,713.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_61_91,18987,N20252026F,61,91,away,25,581.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_9_55,18987,N20252026F,9,55,away,9,223.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_55_70,18987,N20252026F,55,70,away,15,515.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_9_42,18987,N20252026F,9,42,away,19,576.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_9_24,18987,N20252026F,9,24,away,20,623.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_9_84,18987,N20252026F,9,84,away,7,131.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_24_70,18987,N20252026F,24,70,away,23,670.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_84_91,18987,N20252026F,84,91,away,29,1019.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_9_22,18987,N20252026F,9,22,away,23,1003.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_14_55,18987,N20252026F,14,55,away,8,334.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_75_84,18987,N20252026F,75,84,away,13,422.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_24_75,18987,N20252026F,24,75,away,5,184.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_55_61,18987,N20252026F,55,61,away,8,158.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_14_24,18987,N20252026F,14,24,away,4,145.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
