game_id,date,team_name,games_played,wins,losses,ties,points,goals_for,goals_against,goal_diff,gaa,gpg,team_id
13244,2021-03-03,Canada,1,1,0,0,2,5,4,1,4.0,5.0,N10012
13244,2021-03-03,Orphans,1,0,1,0,0,4,5,-1,5.0,4.0,N10006
13241,2021-10-02,Platinum,1,1,0,0,2,6,3,3,3.0,6.0,N10008
13241,2021-10-02,Triple J,1,0,1,0,0,3,6,-3,6.0,3.0,N10009
13242,2021-10-03,Amos,1,1,0,0,2,10,3,7,3.0,10.0,N10001
13243,2021-10-03,HollowBrook,1,0,1,0,0,5,9,-4,9.0,5.0,N10003
13242,2021-10-03,Nelson,1,0,1,0,0,3,10,-7,10.0,3.0,N10004
13243,2021-10-03,OS Offices,1,1,0,0,2,9,5,4,5.0,9.0,N10005
13425,2021-10-10,Nelson,2,0,2,0,0,5,15,-10,7.5,2.5,N10004
13423,2021-10-10,OS Offices,2,2,0,0,4,13,8,5,4.0,6.5,N10005
13423,2021-10-10,Platinum,2,1,1,0,2,9,7,2,3.5,4.5,N10008
13425,2021-10-10,Triple J,2,1,1,0,2,8,8,0,4.0,4.0,N10009
13426,2021-10-17,Amos,2,1,1,0,2,15,11,4,5.5,7.5,N10001
10004,2021-10-17,Amos,3,2,1,0,4,24,14,10,4.67,8.0,N10001
13424,2021-10-17,Canada,2,1,1,0,2,6,18,-12,9.0,3.0,N10012
10004,2021-10-17,Canada,3,1,2,0,2,9,27,-18,9.0,3.0,N10012
13424,2021-10-17,HollowBrook,2,1,1,0,2,19,10,9,5.0,9.5,N10003
13426,2021-10-17,Orphans,2,1,1,0,2,12,10,2,5.0,6.0,N10006
13428,2021-10-17,Orphans,3,2,1,0,4,19,12,7,4.0,6.33,N10006
13428,2021-10-17,Triple J,3,1,2,0,2,10,15,-5,5.0,3.33,N10009
13432,2021-10-24,Canada,4,1,3,0,2,14,33,-19,8.25,3.5,N10012
13427,2021-10-24,HollowBrook,3,2,1,0,4,25,13,12,4.33,8.33,N10003
13430,2021-10-24,Nelson,3,1,2,0,2,8,16,-8,5.33,2.67,N10004
13431,2021-10-24,OS Offices,3,2,1,0,4,17,14,3,4.67,5.67,N10005
13430,2021-10-24,OS Offices,4,2,2,0,4,18,17,1,4.25,4.5,N10005
13431,2021-10-24,Orphans,4,3,1,0,6,25,16,9,4.0,6.25,N10006
13427,2021-10-24,Platinum,3,1,2,0,2,12,13,-1,4.33,4.0,N10008
13432,2021-10-24,Platinum,4,2,2,0,4,18,18,0,4.5,4.5,N10008
13437,2021-10-31,Canada,5,1,4,0,2,16,39,-23,7.8,3.2,N10012
13433,2021-10-31,HollowBrook,4,3,1,0,6,36,14,22,3.5,9.0,N10003
13438,2021-10-31,Nelson,4,1,3,0,2,14,26,-12,6.5,3.5,N10004
13433,2021-10-31,Nelson,5,1,4,0,2,15,37,-22,7.4,3.0,N10004
13438,2021-10-31,Platinum,5,3,2,0,6,28,24,4,4.8,5.6,N10008
13437,2021-10-31,Triple J,4,2,2,0,4,16,17,-1,4.25,4.0,N10009
13434,2021-11-07,Amos,4,3,1,0,6,33,22,11,5.5,8.25,N10001
13439,2021-11-07,Amos,5,4,1,0,8,41,29,12,5.8,8.2,N10001
13439,2021-11-07,HollowBrook,5,3,2,0,6,43,22,21,4.4,8.6,N10003
13440,2021-11-07,OS Offices,5,3,2,0,6,23,20,3,4.0,4.6,N10005
13441,2021-11-07,Orphans,5,3,2,0,6,30,26,4,5.2,6.0,N10006
13441,2021-11-07,Platinum,6,4,2,0,8,38,29,9,4.83,6.33,N10008
13434,2021-11-07,Triple J,5,2,3,0,4,24,26,-2,5.2,4.8,N10009
13440,2021-11-07,Triple J,6,2,4,0,4,27,31,-4,5.17,4.5,N10009
13442,2021-11-14,Canada,6,1,5,0,2,20,45,-25,7.5,3.33,N10012
13435,2021-11-14,HollowBrook,6,4,2,0,8,55,25,30,4.17,9.17,N10003
13446,2021-11-14,HollowBrook,7,5,2,0,10,69,28,41,4.0,9.86,N10003
13442,2021-11-14,Nelson,6,2,4,0,4,21,41,-20,6.83,3.5,N10004
13435,2021-11-14,Orphans,6,3,3,0,6,33,38,-5,6.33,5.5,N10006
13446,2021-11-14,Triple J,7,2,5,0,4,30,45,-15,6.43,4.29,N10009
13436,2021-11-21,Amos,6,4,2,0,8,45,34,11,5.67,7.5,N10001
13447,2021-11-21,Amos,7,5,2,0,10,51,36,15,5.14,7.29,N10001
13449,2021-11-21,Canada,7,1,6,0,2,22,51,-29,7.29,3.14,N10012
13443,2021-11-21,Canada,8,1,7,0,2,23,60,-37,7.5,2.88,N10012
13447,2021-11-21,Nelson,7,2,5,0,4,23,47,-24,6.71,3.29,N10004
13436,2021-11-21,OS Offices,6,4,2,0,8,28,24,4,4.0,4.67,N10005
13443,2021-11-21,OS Offices,7,5,2,0,10,37,25,12,3.57,5.29,N10005
13449,2021-11-21,Orphans,7,4,3,0,8,39,40,-1,5.71,5.57,N10006
13450,2021-11-21,Platinum,7,5,2,0,10,46,33,13,4.71,6.57,N10008
13450,2021-11-21,Triple J,8,2,6,0,4,34,53,-19,6.62,4.25,N10009
13448,2021-11-28,HollowBrook,8,6,2,0,12,77,31,46,3.88,9.62,N10003
13444,2021-11-28,Nelson,8,2,6,0,4,23,56,-33,7.0,2.88,N10004
13448,2021-11-28,OS Offices,8,5,3,0,10,40,33,7,4.12,5.0,N10005
13444,2021-11-28,Orphans,8,5,3,0,10,48,40,8,5.0,6.0,N10006
13445,2021-12-05,Amos,8,6,2,0,12,57,40,17,5.0,7.12,N10001
13451,2021-12-05,Canada,9,1,8,0,2,27,69,-42,7.67,3.0,N10012
13451,2021-12-05,HollowBrook,9,7,2,0,14,86,35,51,3.89,9.56,N10003
13452,2021-12-05,Nelson,9,3,6,0,6,27,57,-30,6.33,3.0,N10004
13453,2021-12-05,OS Offices,9,6,3,0,12,45,36,9,4.0,5.0,N10005
13445,2021-12-05,Platinum,8,5,3,0,10,50,39,11,4.88,6.25,N10008
13453,2021-12-05,Platinum,9,5,4,0,10,53,44,9,4.89,5.89,N10008
13452,2021-12-05,Triple J,9,2,7,0,4,35,57,-22,6.33,3.89,N10009
13456,2021-12-12,Amos,9,6,3,0,12,59,43,16,4.78,6.56,N10001
13454,2021-12-12,Amos,10,7,3,0,14,66,47,19,4.7,6.6,N10001
13456,2021-12-12,Canada,10,2,8,0,4,30,71,-41,7.1,3.0,N10012
13457,2021-12-12,Orphans,9,6,3,0,12,56,42,14,4.67,6.22,N10006
13454,2021-12-12,Orphans,10,6,4,0,12,60,49,11,4.9,6.0,N10006
13457,2021-12-12,Triple J,10,2,8,0,4,37,65,-28,6.5,3.7,N10009
13462,2021-12-19,Canada,11,2,9,0,4,30,80,-50,7.27,2.73,N10012
13455,2021-12-19,HollowBrook,10,7,3,0,14,92,42,50,4.2,9.2,N10003
13458,2021-12-19,Nelson,10,4,6,0,8,30,59,-29,5.9,3.0,N10004
13461,2021-12-19,OS Offices,10,6,4,0,12,46,44,2,4.4,4.6,N10005
13458,2021-12-19,OS Offices,11,6,5,0,12,48,47,1,4.27,4.36,N10005
13461,2021-12-19,Orphans,11,7,4,0,14,68,50,18,4.55,6.18,N10006
13455,2021-12-19,Platinum,10,6,4,0,12,60,50,10,5.0,6.0,N10008
13462,2021-12-19,Platinum,11,7,4,0,14,69,50,19,4.55,6.27,N10008
13459,2021-12-26,Amos,11,8,3,0,16,75,49,26,4.45,6.82,N10001
13459,2021-12-26,Triple J,11,2,9,0,4,39,74,-35,6.73,3.55,N10009
13460,2022-01-02,HollowBrook,11,8,3,0,16,95,43,52,3.91,8.64,N10003
13460,2022-01-02,Nelson,11,4,7,0,8,31,62,-31,5.64,2.82,N10004
13465,2022-01-09,Amos,12,9,3,0,18,80,52,28,4.33,6.67,N10001
13463,2022-01-09,Canada,12,2,10,0,4,32,86,-54,7.17,2.67,N10012
13464,2022-01-09,HollowBrook,12,8,3,1,17,100,48,52,4.0,8.33,N10003
13466,2022-01-09,Nelson,12,4,8,0,8,35,68,-33,5.67,2.92,N10004
13465,2022-01-09,OS Offices,12,6,6,0,12,51,52,-1,4.33,4.25,N10005
13464,2022-01-09,Orphans,12,7,4,1,15,73,55,18,4.58,6.08,N10006
13466,2022-01-09,Platinum,12,8,4,0,16,75,54,21,4.5,6.25,N10008
13463,2022-01-09,Triple J,12,3,9,0,6,45,76,-31,6.33,3.75,N10009
13472,2022-01-23,Amos,13,10,3,0,20,88,57,31,4.38,6.77,N10001
13474,2022-01-23,Canada,13,2,11,0,4,36,94,-58,7.23,2.77,N10012
13473,2022-01-23,HollowBrook,13,9,3,1,19,113,58,55,4.46,8.69,N10003
13471,2022-01-23,Nelson,13,4,9,0,8,37,72,-35,5.54,2.85,N10004
13474,2022-01-23,OS Offices,13,7,6,0,14,59,56,3,4.31,4.54,N10005
13471,2022-01-23,Orphans,13,8,4,1,17,77,57,20,4.38,5.92,N10006
13472,2022-01-23,Platinum,13,8,5,0,16,80,62,18,4.77,6.15,N10008
13473,2022-01-23,Triple J,13,3,10,0,6,55,89,-34,6.85,4.23,N10009
13475,2022-01-30,Amos,14,11,3,0,22,93,59,34,4.21,6.64,N10001
13476,2022-01-30,Canada,14,2,12,0,4,38,104,-66,7.43,2.71,N10012
13475,2022-01-30,Nelson,14,4,10,0,8,39,77,-38,5.5,2.79,N10004
13476,2022-01-30,Orphans,14,9,4,1,19,87,59,28,4.21,6.21,N10006
13477,2022-01-30,Platinum,14,8,6,0,16,84,73,11,5.21,6.0,N10008
13477,2022-01-30,Triple J,14,4,10,0,8,66,93,-27,6.64,4.71,N10009
13478,2022-02-06,HollowBrook,14,10,3,1,21,126,62,64,4.43,9.0,N10003
13479,2022-02-06,Nelson,15,4,11,0,8,40,83,-43,5.53,2.67,N10004
13480,2022-02-06,OS Offices,14,7,7,0,14,65,67,-2,4.79,4.64,N10005
13478,2022-02-06,OS Offices,15,7,8,0,14,69,80,-11,5.33,4.6,N10005
13480,2022-02-06,Platinum,15,9,6,0,18,95,79,16,5.27,6.33,N10008
13479,2022-02-06,Triple J,15,5,10,0,10,72,94,-22,6.27,4.8,N10009
13481,2022-02-13,Amos,15,11,4,0,22,97,66,31,4.4,6.47,N10001
13486,2022-02-13,Orphans,15,10,4,1,21,92,63,29,4.2,6.13,N10006
13481,2022-02-13,Orphans,16,11,4,1,23,99,67,32,4.19,6.19,N10006
13486,2022-02-13,Triple J,16,5,11,0,10,76,99,-23,6.19,4.75,N10009
13482,2022-02-20,Canada,15,2,13,0,4,39,112,-73,7.47,2.6,N10012
13482,2022-02-20,HollowBrook,15,11,3,1,23,134,63,71,4.2,8.93,N10003
13487,2022-02-20,Nelson,16,4,12,0,8,43,88,-45,5.5,2.69,N10004
13490,2022-02-20,OS Offices,16,7,9,0,14,73,87,-14,5.44,4.56,N10005
13490,2022-02-20,Orphans,17,12,4,1,25,106,71,35,4.18,6.24,N10006
13487,2022-02-20,Platinum,16,10,6,0,20,100,82,18,5.12,6.25,N10008
13484,2022-02-27,Amos,16,12,4,0,24,105,68,37,4.25,6.56,N10001
13492,2022-02-27,Canada,16,2,14,0,4,46,122,-76,7.62,2.88,N10012
13488,2022-02-27,HollowBrook,16,12,3,1,25,141,69,72,4.31,8.81,N10003
13484,2022-02-27,OS Offices,17,7,10,0,14,75,95,-20,5.59,4.41,N10005
13491,2022-02-27,OS Offices,18,7,11,0,14,80,102,-22,5.67,4.44,N10005
13491,2022-02-27,Orphans,18,13,4,1,27,113,76,37,4.22,6.28,N10006
13492,2022-02-27,Triple J,17,6,11,0,12,86,106,-20,6.24,5.06,N10009
13488,2022-02-27,Triple J,18,6,12,0,12,92,113,-21,6.28,5.11,N10009
13489,2022-03-06,Amos,17,13,4,0,26,113,72,41,4.24,6.65,N10001
13496,2022-03-06,Canada,17,2,15,0,4,51,131,-80,7.71,3.0,N10012
13489,2022-03-06,Canada,18,2,16,0,4,55,139,-84,7.72,3.06,N10012
13493,2022-03-06,HollowBrook,17,13,3,1,27,147,74,73,4.35,8.65,N10003
13485,2022-03-06,HollowBrook,18,14,3,1,29,154,80,74,4.44,8.56,N10003
13493,2022-03-06,Nelson,17,4,13,0,8,48,94,-46,5.53,2.82,N10004
13496,2022-03-06,Orphans,19,14,4,1,29,122,81,41,4.26,6.42,N10006
13485,2022-03-06,Platinum,17,10,7,0,20,106,89,17,5.24,6.24,N10008
13497,2022-03-06,Platinum,18,10,7,1,21,115,98,17,5.44,6.39,N10008
13497,2022-03-06,Triple J,19,6,12,1,13,101,122,-21,6.42,5.32,N10009
13494,2022-03-13,Amos,18,13,5,0,26,116,79,37,4.39,6.44,N10001
13498,2022-03-13,HollowBrook,19,14,4,1,29,158,86,72,4.53,8.32,N10003
13498,2022-03-13,OS Offices,19,8,11,0,16,86,106,-20,5.58,4.53,N10005
13494,2022-03-13,Platinum,19,11,7,1,23,122,101,21,5.32,6.42,N10008
13495,2022-03-20,Amos,19,13,5,1,27,120,83,37,4.37,6.32,N10001
10005,2022-03-20,Amos,20,13,5,2,28,126,89,37,4.45,6.3,N10001
10053,2022-03-20,Canada,19,2,17,0,4,61,148,-87,7.79,3.21,N10012
10020,2022-03-20,HollowBrook,20,14,5,1,29,161,92,69,4.6,8.05,N10003
13495,2022-03-20,Nelson,18,4,13,1,9,52,98,-46,5.44,2.89,N10004
10037,2022-03-20,Nelson,19,4,14,1,9,53,105,-52,5.53,2.79,N10004
10037,2022-03-20,OS Offices,20,9,11,0,18,93,107,-14,5.35,4.65,N10005
10020,2022-03-20,Orphans,20,15,4,1,31,128,84,44,4.2,6.4,N10006
10053,2022-03-20,Platinum,20,12,7,1,25,131,107,24,5.35,6.55,N10008
10005,2022-03-20,Triple J,20,6,12,2,14,107,128,-21,6.4,5.35,N10009
10006,2022-03-27,Amos,21,13,6,2,28,129,96,33,4.57,6.14,N10001
10061,2022-03-27,Canada,20,2,17,1,5,65,152,-87,7.6,3.25,N10012
10006,2022-03-27,HollowBrook,21,15,5,1,31,168,95,73,4.52,8.0,N10003
10038,2022-03-27,Nelson,20,4,15,1,9,54,110,-56,5.5,2.7,N10004
10047,2022-03-27,OS Offices,21,9,12,0,18,95,113,-18,5.38,4.52,N10005
10061,2022-03-27,Orphans,21,15,4,2,32,132,88,44,4.19,6.29,N10006
10038,2022-03-27,Platinum,21,13,7,1,27,136,108,28,5.14,6.48,N10008
10047,2022-03-27,Triple J,21,7,12,2,16,113,130,-17,6.19,5.38,N10009
10007,2022-04-03,Amos,22,13,7,2,28,132,103,29,4.68,6.0,N10001
10021,2022-04-03,Canada,21,2,18,1,5,67,160,-93,7.62,3.19,N10012
10021,2022-04-03,HollowBrook,22,16,5,1,33,176,97,79,4.41,8.0,N10003
10039,2022-04-03,Nelson,21,4,16,1,9,57,117,-60,5.57,2.71,N10004
10048,2022-04-03,OS Offices,22,9,12,1,19,97,115,-18,5.23,4.41,N10005
10039,2022-04-03,Orphans,22,16,4,2,34,139,91,48,4.14,6.32,N10006
10048,2022-04-03,Platinum,22,13,7,2,28,138,110,28,5.0,6.27,N10008
10007,2022-04-03,Triple J,22,8,12,2,18,120,133,-13,6.05,5.45,N10009
10008,2022-04-10,Amos,23,13,8,2,28,134,108,26,4.7,5.83,N10001
10040,2022-04-10,Canada,22,2,18,2,6,71,164,-93,7.45,3.23,N10012
10022,2022-04-10,HollowBrook,23,17,5,1,35,183,99,84,4.3,7.96,N10003
10040,2022-04-10,Nelson,22,4,16,2,10,61,121,-60,5.5,2.77,N10004
10049,2022-04-10,OS Offices,23,9,13,1,19,98,120,-22,5.22,4.26,N10005
10022,2022-04-10,Orphans,23,16,5,2,34,141,98,43,4.26,6.13,N10006
10008,2022-04-10,Platinum,23,14,7,2,30,143,112,31,4.87,6.22,N10008
10049,2022-04-10,Triple J,23,9,12,2,20,125,134,-9,5.83,5.43,N10009
10009,2022-04-17,Amos,24,13,9,2,28,136,115,21,4.79,5.67,N10001
10062,2022-04-17,Canada,23,3,18,2,8,76,166,-90,7.22,3.3,N10012
10023,2022-04-17,HollowBrook,24,18,5,1,37,194,103,91,4.29,8.08,N10003
10023,2022-04-17,Nelson,23,4,17,2,10,65,132,-67,5.74,2.83,N10004
10009,2022-04-17,OS Offices,24,10,13,1,21,105,122,-17,5.08,4.38,N10005
10062,2022-04-17,Orphans,24,16,6,2,34,143,103,40,4.29,5.96,N10006
10054,2022-04-17,Platinum,24,15,7,2,32,150,116,34,4.83,6.25,N10008
10054,2022-04-17,Triple J,24,9,13,2,20,129,141,-12,5.88,5.38,N10009
10055,2022-04-24,Canada,24,3,19,2,8,78,173,-95,7.21,3.25,N10012
10024,2022-04-24,HollowBrook,25,18,6,1,37,197,110,87,4.4,7.88,N10003
10055,2022-04-24,Platinum,25,16,7,2,34,157,118,39,4.72,6.28,N10008
10024,2022-04-24,Triple J,25,10,13,2,22,136,144,-8,5.76,5.44,N10009
10056,2022-05-01,Platinum,26,16,8,2,34,164,126,38,4.85,6.31,N10008
10056,2022-05-01,Triple J,26,11,13,2,24,144,151,-7,5.81,5.54,N10009
14162,2022-08-14,Amos,25,14,9,2,30,143,116,27,4.64,5.72,N10001
14162,2022-08-14,Canada,25,3,20,2,8,79,180,-101,7.2,3.16,N10012
14163,2022-08-14,HollowBrook,26,18,7,1,37,200,116,84,4.46,7.69,N10003
14163,2022-08-14,Nelson,24,5,17,2,12,71,135,-64,5.62,2.96,N10004
14164,2022-08-14,OS Offices,25,11,13,1,23,110,125,-15,5.0,4.4,N10005
14165,2022-08-14,Orphans,25,17,6,2,36,149,107,42,4.28,5.96,N10006
14164,2022-08-14,Platinum,27,16,9,2,34,167,131,36,4.85,6.19,N10008
14165,2022-08-14,Triple J,27,11,14,2,24,148,157,-9,5.81,5.48,N10009
14166,2022-08-21,Amos,26,15,9,2,32,147,116,31,4.46,5.65,N10001
14169,2022-08-21,Canada,26,3,21,2,8,81,185,-104,7.12,3.12,N10012
14166,2022-08-21,Nelson,25,5,18,2,12,71,139,-68,5.56,2.84,N10004
14169,2022-08-21,Triple J,28,12,14,2,26,153,159,-6,5.68,5.46,N10009
15059,2022-08-28,Canada,27,3,22,2,8,82,190,-108,7.04,3.04,N10012
14167,2022-08-28,HollowBrook,27,18,8,1,37,204,122,82,4.52,7.56,N10003
15060,2022-08-28,Nelson,26,5,19,2,12,76,146,-70,5.62,2.92,N10004
15059,2022-08-28,OS Offices,26,12,13,1,25,115,126,-11,4.85,4.42,N10005
14167,2022-08-28,Platinum,28,17,9,2,36,173,135,38,4.82,6.18,N10008
15060,2022-08-28,Triple J,29,13,14,2,28,160,164,-4,5.66,5.52,N10009
15061,2022-09-04,Amos,27,15,10,2,32,151,124,27,4.59,5.59,N10001
14168,2022-09-04,OS Offices,27,12,14,1,25,119,134,-15,4.96,4.41,N10005
14168,2022-09-04,Orphans,26,18,6,2,38,157,111,46,4.27,6.04,N10006
15065,2022-09-04,Platinum,29,18,9,2,38,180,140,40,4.83,6.21,N10008
15061,2022-09-04,Platinum,30,19,9,2,40,188,144,44,4.8,6.27,N10008
15065,2022-09-04,Triple J,30,13,15,2,28,165,171,-6,5.7,5.5,N10009
15066,2022-09-11,Amos,28,15,11,2,32,152,132,20,4.71,5.43,N10001
15069,2022-09-11,Canada,28,3,23,2,8,84,198,-114,7.07,3.0,N10012
15062,2022-09-11,HollowBrook,28,19,8,1,39,211,125,86,4.46,7.54,N10003
15068,2022-09-11,OS Offices,28,13,14,1,27,128,135,-7,4.82,4.57,N10005
15069,2022-09-11,Orphans,27,19,6,2,40,165,113,52,4.19,6.11,N10006
15066,2022-09-11,Orphans,28,20,6,2,42,173,114,59,4.07,6.18,N10006
15062,2022-09-11,Orphans,29,20,7,2,42,176,121,55,4.17,6.07,N10006
15068,2022-09-11,Triple J,31,13,16,2,28,166,180,-14,5.81,5.35,N10009
15067,2022-09-18,Amos,29,15,12,2,32,154,139,15,4.79,5.31,N10001
15063,2022-09-18,Canada,29,3,24,2,8,87,207,-120,7.14,3.0,N10012
15063,2022-09-18,HollowBrook,29,20,8,1,41,220,128,92,4.41,7.59,N10003
15067,2022-09-18,HollowBrook,30,21,8,1,43,227,130,97,4.33,7.57,N10003
15073,2022-09-18,HollowBrook,31,22,8,1,45,239,131,108,4.23,7.71,N10003
15070,2022-09-18,Nelson,27,6,19,2,14,82,148,-66,5.48,3.04,N10004
15070,2022-09-18,Platinum,31,19,10,2,40,190,150,40,4.84,6.13,N10008
15073,2022-09-18,Triple J,32,13,17,2,28,167,192,-25,6.0,5.22,N10009
15071,2022-09-25,Canada,30,3,25,2,8,88,215,-127,7.17,2.93,N10012
15074,2022-09-25,Nelson,28,6,19,3,15,86,152,-66,5.43,3.07,N10004
15064,2022-09-25,Nelson,29,7,19,3,17,94,157,-63,5.41,3.24,N10004
15064,2022-09-25,OS Offices,29,13,15,1,27,133,143,-10,4.93,4.59,N10005
15074,2022-09-25,Orphans,30,20,7,3,43,180,125,55,4.17,6.0,N10006
15075,2022-09-25,Orphans,31,20,7,4,44,186,131,55,4.23,6.0,N10006
15071,2022-09-25,Platinum,32,20,10,2,42,198,151,47,4.72,6.19,N10008
15075,2022-09-25,Platinum,33,20,10,3,43,204,157,47,4.76,6.18,N10008
15072,2022-10-02,Amos,30,16,12,2,34,158,141,17,4.7,5.27,N10001
15076,2022-10-02,Canada,31,3,26,2,8,93,222,-129,7.16,3.0,N10012
15076,2022-10-02,Nelson,30,8,19,3,19,101,162,-61,5.4,3.37,N10004
15080,2022-10-02,OS Offices,30,13,16,1,27,135,148,-13,4.93,4.5,N10005
15072,2022-10-02,OS Offices,31,13,17,1,27,137,152,-15,4.9,4.42,N10005
15081,2022-10-02,Orphans,32,21,7,4,46,194,137,57,4.28,6.06,N10006
15080,2022-10-02,Platinum,34,21,10,3,45,209,159,50,4.68,6.15,N10008
15081,2022-10-02,Triple J,33,13,18,2,28,173,200,-27,6.06,5.24,N10009
15077,2022-10-09,Amos,31,16,13,2,34,161,148,13,4.77,5.19,N10001
15082,2022-10-09,Amos,32,17,13,2,36,169,152,17,4.75,5.28,N10001
15086,2022-10-09,Canada,32,3,27,2,8,96,230,-134,7.19,3.0,N10012
15082,2022-10-09,Canada,33,3,28,2,8,100,238,-138,7.21,3.03,N10012
15086,2022-10-09,Triple J,34,14,18,2,30,181,203,-22,5.97,5.32,N10009
15077,2022-10-09,Triple J,35,15,18,2,32,188,206,-18,5.89,5.37,N10009
15083,2022-10-16,Amos,33,17,14,2,36,172,157,15,4.76,5.21,N10001
15078,2022-10-16,HollowBrook,32,23,8,1,47,248,134,114,4.19,7.75,N10003
15083,2022-10-16,Nelson,31,9,19,3,21,106,165,-59,5.32,3.42,N10004
15087,2022-10-16,Nelson,32,9,20,3,21,110,172,-62,5.38,3.44,N10004
15078,2022-10-16,OS Offices,32,13,18,1,27,140,161,-21,5.03,4.38,N10005
15087,2022-10-16,Triple J,36,16,18,2,34,195,210,-15,5.83,5.42,N10009
15088,2022-10-23,Amos,34,17,15,2,36,176,163,13,4.79,5.18,N10001
15079,2022-10-23,HollowBrook,33,23,9,1,47,255,143,112,4.33,7.73,N10003
15084,2022-10-23,HollowBrook,34,24,9,1,49,264,146,118,4.29,7.76,N10003
15079,2022-10-23,Nelson,33,10,20,3,23,119,179,-60,5.42,3.61,N10004
15084,2022-10-23,Platinum,35,21,11,3,45,212,168,44,4.8,6.06,N10008
15088,2022-10-23,Platinum,36,22,11,3,47,218,172,46,4.78,6.06,N10008
15092,2022-10-23,Platinum,37,22,12,3,47,222,180,42,4.86,6.0,N10008
15092,2022-10-23,Triple J,37,17,18,2,36,203,214,-11,5.78,5.49,N10009
15093,2022-10-30,Amos,35,17,16,2,36,177,171,6,4.89,5.06,N10001
15096,2022-10-30,Canada,34,3,29,2,8,103,244,-141,7.18,3.03,N10012
15089,2022-10-30,HollowBrook,35,25,9,1,51,271,147,124,4.2,7.74,N10003
15085,2022-10-30,OS Offices,33,13,19,1,27,144,168,-24,5.09,4.36,N10005
15095,2022-10-30,OS Offices,34,13,19,2,28,150,174,-24,5.12,4.41,N10005
15085,2022-10-30,Orphans,33,22,7,4,48,201,141,60,4.27,6.09,N10006
15096,2022-10-30,Orphans,34,23,7,4,50,207,144,63,4.24,6.09,N10006
15089,2022-10-30,Orphans,35,23,8,4,50,208,151,57,4.31,5.94,N10006
15093,2022-10-30,Orphans,36,24,8,4,52,216,152,64,4.22,6.0,N10006
15095,2022-10-30,Triple J,38,17,18,3,37,209,220,-11,5.79,5.5,N10009
15102,2022-11-06,Canada,35,3,30,2,8,103,250,-147,7.14,2.94,N10012
15090,2022-11-06,Canada,36,3,31,2,8,108,257,-149,7.14,3.0,N10012
15094,2022-11-06,Canada,37,3,32,2,8,110,269,-159,7.27,2.97,N10012
15094,2022-11-06,HollowBrook,36,26,9,1,53,283,149,134,4.14,7.86,N10003
15100,2022-11-06,HollowBrook,37,27,9,1,55,296,155,141,4.19,8.0,N10003
15097,2022-11-06,Nelson,34,10,21,3,23,125,190,-65,5.59,3.68,N10004
15090,2022-11-06,OS Offices,35,14,19,2,30,157,179,-22,5.11,4.49,N10005
15102,2022-11-06,Platinum,38,23,12,3,49,228,180,48,4.74,6.0,N10008
15097,2022-11-06,Platinum,39,24,12,3,51,239,186,53,4.77,6.13,N10008
15100,2022-11-06,Triple J,39,17,19,3,37,215,233,-18,5.97,5.51,N10009
